id,pov,pov.m,pov.f,non.pov,non.pov.m,non.pov.f,pov.white,pov.white.m,pov.white.f,non.pov.white,non.pov.white.m,non.pov.white.f,pov.black,pov.black.m,pov.black.f,non.pov.black,non.pov.black.m,non.pov.black.f,pov.native,pov.native.m,pov.native.f,non.pov.native,non.pov.native.m,non.pov.native.f,pov.asian,pov.asian.m,pov.asian.f,non.pov.asian,non.pov.asian.m,non.pov.asian.f,pov.pacific,pov.pacific.m,pov.pacific.f,non.pov.pacific,non.pov.pacific.m,non.pov.pacific.f,pov.other,pov.other.m,pov.other.f,non.pov.other,non.pov.other.m,non.pov.other.f,pov.mixed,pov.mixed.m,pov.mixed.f,non.pov.mixed,non.pov.mixed.m,non.pov.mixed.f,pov.whitenonhisp,pov.whitenonhisp.m,pov.whitenonhisp.f,non.pov.whitenonhisp,non.pov.whitenonhisp.m,non.pov.whitenonhisp.f,pov.hisp,pov.hisp.m,pov.hisp.f,non.pov.hisp,non.pov.hisp.m,non.pov.hisp.f
18003010307,166,98,68,4976,2462,2514,166,98,68,4551,2285,2266,0,0,0,153,89,64,0,0,0,0,0,0,0,0,0,167,88,79,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,77,0,77,166,98,68,4490,2272,2218,0,0,0,89,13,76
18003010308,254,29,225,5035,2409,2626,246,29,217,4616,2267,2349,0,0,0,181,58,123,0,0,0,0,0,0,0,0,0,126,37,89,0,0,0,0,0,0,0,0,0,25,16,9,8,0,8,87,31,56,229,12,217,4568,2237,2331,17,17,0,73,46,27
18003010400,119,54,65,3383,1763,1620,119,54,65,3197,1700,1497,0,0,0,145,48,97,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,18,6,12,0,0,0,14,0,14,119,54,65,3197,1700,1497,0,0,0,8,0,8
18003010500,161,69,92,1936,970,966,161,69,92,1831,940,891,0,0,0,0,0,0,0,0,0,78,23,55,0,0,0,27,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,69,92,1831,940,891,0,0,0,0,0,0
18003010601,72,45,27,3539,1786,1753,72,45,27,3195,1625,1570,0,0,0,86,55,31,0,0,0,9,0,9,0,0,0,169,69,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,37,43,57,30,27,3125,1555,1570,15,15,0,70,70,0
18003010602,409,150,259,2579,1360,1219,403,144,259,2225,1108,1117,6,6,0,239,159,80,0,0,0,7,7,0,0,0,0,44,28,16,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,24,18,6,403,144,259,2225,1108,1117,0,0,0,40,40,0
18003010603,189,62,127,1515,729,786,131,21,110,1255,620,635,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,167,47,120,0,0,0,0,0,0,35,18,17,55,35,20,14,14,0,38,27,11,131,21,110,1198,575,623,35,18,17,112,80,32
18003010604,626,301,325,2026,1012,1014,437,207,230,1709,824,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,94,95,254,133,121,0,0,0,63,55,8,437,207,230,1638,777,861,189,94,95,325,180,145
18003010705,319,150,169,4461,2247,2214,308,150,158,3899,1954,1945,11,0,11,205,115,90,0,0,0,0,0,0,0,0,0,47,14,33,0,0,0,0,0,0,0,0,0,249,136,113,0,0,0,61,28,33,190,32,158,3820,1942,1878,118,118,0,379,183,196
18003010706,151,57,94,4655,2333,2322,151,57,94,3968,1951,2017,0,0,0,275,150,125,0,0,0,7,0,7,0,0,0,127,100,27,0,0,0,0,0,0,0,0,0,179,86,93,0,0,0,99,46,53,151,57,94,3815,1872,1943,0,0,0,320,182,138
18003010707,144,65,79,4733,2349,2384,98,36,62,4234,2156,2078,46,29,17,227,137,90,0,0,0,0,0,0,0,0,0,90,25,65,0,0,0,0,0,0,0,0,0,90,4,86,0,0,0,92,27,65,87,36,51,4185,2116,2069,11,0,11,135,40,95
18003010803,597,222,375,4478,2344,2134,526,209,317,4161,2143,2018,14,0,14,123,100,23,0,0,0,49,49,0,0,0,0,11,0,11,0,0,0,0,0,0,22,13,9,74,11,63,35,0,35,60,41,19,526,209,317,4161,2143,2018,22,13,9,91,28,63
18003010804,218,119,99,4125,1970,2155,218,119,99,3662,1721,1941,0,0,0,125,62,63,0,0,0,0,0,0,0,0,0,113,66,47,0,0,0,27,0,27,0,0,0,101,34,67,0,0,0,97,87,10,218,119,99,3460,1675,1785,0,0,0,303,80,223
18003010807,373,234,139,4045,2051,1994,278,170,108,3896,1974,1922,33,33,0,59,42,17,0,0,0,0,0,0,27,16,11,32,0,32,0,0,0,0,0,0,24,4,20,36,13,23,11,11,0,22,22,0,270,170,100,3861,1968,1893,32,4,28,71,19,52
18003010808,155,46,109,5103,2430,2673,122,31,91,4807,2246,2561,0,0,0,139,86,53,0,0,0,0,0,0,33,15,18,13,13,0,0,0,0,0,0,0,0,0,0,94,35,59,0,0,0,50,50,0,122,31,91,4754,2220,2534,0,0,0,177,91,86
18003010809,382,177,205,4606,2112,2494,303,137,166,4092,1897,2195,13,13,0,243,84,159,13,13,0,73,47,26,0,0,0,32,8,24,0,0,0,0,0,0,0,0,0,17,0,17,53,14,39,149,76,73,303,137,166,4057,1876,2181,0,0,0,69,38,31
18003010811,434,186,248,4536,2297,2239,407,159,248,4119,2051,2068,27,27,0,146,92,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,26,14,0,0,0,231,128,103,407,159,248,4016,1982,2034,0,0,0,103,69,34
18003010812,120,52,68,3568,1787,1781,120,52,68,3131,1513,1618,0,0,0,232,158,74,0,0,0,0,0,0,0,0,0,71,47,24,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,125,69,56,120,52,68,3120,1502,1618,0,0,0,40,31,9
18003010813,475,217,258,4411,2220,2191,444,186,258,3685,1884,1801,0,0,0,188,68,120,0,0,0,0,0,0,0,0,0,145,94,51,0,0,0,0,0,0,0,0,0,290,142,148,31,31,0,103,32,71,306,129,177,3486,1798,1688,138,57,81,500,228,272
18003010815,134,96,38,4116,2082,2034,134,96,38,3683,1875,1808,0,0,0,50,9,41,0,0,0,0,0,0,0,0,0,148,110,38,0,0,0,0,0,0,0,0,0,170,74,96,0,0,0,65,14,51,134,96,38,3670,1875,1795,0,0,0,54,41,13
18003010816,140,84,56,4508,2294,2214,140,84,56,3901,1914,1987,0,0,0,455,304,151,0,0,0,23,23,0,0,0,0,77,38,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,15,37,140,84,56,3901,1914,1987,0,0,0,15,15,0
18003010817,199,32,167,3896,1894,2002,109,32,77,3401,1644,1757,0,0,0,251,125,126,10,0,10,0,0,0,0,0,0,136,78,58,0,0,0,0,0,0,80,0,80,96,47,49,0,0,0,12,0,12,109,32,77,3234,1548,1686,80,0,80,263,143,120
18003010819,539,226,313,3701,1647,2054,367,174,193,3129,1512,1617,154,52,102,283,70,213,0,0,0,18,8,10,0,0,0,48,19,29,0,0,0,0,0,0,0,0,0,46,0,46,18,0,18,177,38,139,367,174,193,3063,1487,1576,0,0,0,98,25,73
18003010821,598,175,423,4240,2151,2089,436,112,324,3247,1663,1584,138,39,99,519,240,279,0,0,0,0,0,0,24,24,0,415,219,196,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,30,0,30,436,112,324,3125,1572,1553,0,0,0,151,120,31
18003010900,282,121,161,6038,3153,2885,280,119,161,5880,3063,2817,0,0,0,8,8,0,0,0,0,0,0,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,51,12,39,0,0,0,95,70,25,280,119,161,5880,3063,2817,0,0,0,134,74,60
18003011000,80,25,55,2406,1260,1146,80,25,55,2298,1185,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,75,33,0,0,0,0,0,0,80,25,55,2298,1185,1113,0,0,0,108,75,33
18003011100,216,123,93,2526,1333,1193,216,123,93,2316,1217,1099,0,0,0,109,103,6,0,0,0,11,0,11,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,65,0,65,216,123,93,2262,1190,1072,0,0,0,67,40,27
18003011201,511,267,244,1500,795,705,511,267,244,1358,735,623,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,87,60,27,511,267,244,1352,735,617,0,0,0,97,60,37
18003011202,363,134,229,2376,1260,1116,363,134,229,2221,1149,1072,0,0,0,68,46,22,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,37,24,13,363,134,229,2185,1149,1036,0,0,0,36,0,36
18003011204,269,103,166,2947,1493,1454,231,89,142,2736,1354,1382,38,14,24,142,100,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,39,30,0,0,0,0,0,0,0,0,0,0,0,0,231,89,142,2667,1296,1371,0,0,0,138,97,41
18003011205,80,24,56,3198,1577,1621,80,24,56,3072,1489,1583,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,67,2,0,0,0,44,21,23,80,24,56,3048,1470,1578,0,0,0,137,107,30
18003011302,1121,527,594,3471,1648,1823,282,138,144,1028,466,562,696,352,344,1787,941,846,0,0,0,12,0,12,103,31,72,399,115,284,0,0,0,0,0,0,0,0,0,150,103,47,40,6,34,95,23,72,230,120,110,971,409,562,52,18,34,306,190,116
18003011303,414,134,280,1340,584,756,227,105,122,763,338,425,113,29,84,154,75,79,0,0,0,9,4,5,0,0,0,148,82,66,0,0,0,0,0,0,74,0,74,11,0,11,0,0,0,255,85,170,227,105,122,543,197,346,74,0,74,319,207,112
18003011304,1225,529,696,3488,1786,1702,639,237,402,1816,880,936,458,244,214,1467,783,684,0,0,0,0,0,0,107,27,80,109,82,27,0,0,0,0,0,0,0,0,0,20,9,11,21,21,0,76,32,44,428,160,268,1717,806,911,300,122,178,143,107,36
18003011501,412,155,257,2903,1333,1570,214,122,92,2783,1238,1545,81,15,66,0,0,0,0,0,0,0,0,0,32,18,14,26,10,16,0,0,0,0,0,0,0,0,0,12,12,0,85,0,85,82,73,9,201,109,92,2750,1221,1529,13,13,0,45,29,16
18003011502,250,90,160,2700,1337,1363,250,90,160,2449,1211,1238,0,0,0,71,34,37,0,0,0,0,0,0,0,0,0,114,67,47,0,0,0,0,0,0,0,0,0,46,14,32,0,0,0,20,11,9,250,90,160,2324,1190,1134,0,0,0,171,35,136
18003011603,181,79,102,5877,2861,3016,165,63,102,5408,2623,2785,16,16,0,270,148,122,0,0,0,0,0,0,0,0,0,81,22,59,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,92,68,24,165,63,102,5184,2488,2696,0,0,0,250,135,115
18003011604,173,59,114,3957,1982,1975,127,48,79,3712,1829,1883,7,0,7,95,63,32,0,0,0,0,0,0,30,11,19,107,59,48,0,0,0,0,0,0,0,0,0,12,12,0,9,0,9,31,19,12,102,23,79,3597,1738,1859,34,25,9,146,122,24
18003011605,92,26,66,2680,1450,1230,92,26,66,2573,1366,1207,0,0,0,87,72,15,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,92,26,66,2500,1346,1154,0,0,0,73,20,53
18003011606,91,15,76,4372,2149,2223,43,0,43,3653,1858,1795,0,0,0,244,91,153,0,0,0,0,0,0,48,15,33,470,200,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,43,0,43,3515,1827,1688,0,0,0,138,31,107
18003011607,194,106,88,4309,1982,2327,175,106,69,3958,1768,2190,19,0,19,59,59,0,0,0,0,0,0,0,0,0,0,147,135,12,0,0,0,0,0,0,0,0,0,116,0,116,0,0,0,29,20,9,175,106,69,3891,1768,2123,0,0,0,183,0,183
18003011608,252,148,104,5955,2807,3148,118,84,34,5007,2298,2709,83,43,40,40,8,32,0,0,0,0,0,0,51,21,30,806,439,367,0,0,0,0,0,0,0,0,0,31,19,12,0,0,0,71,43,28,118,84,34,4924,2282,2642,0,0,0,168,61,107
18003011609,38,14,24,6149,3049,3100,14,14,0,5532,2761,2771,0,0,0,41,27,14,0,0,0,0,0,0,0,0,0,492,261,231,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,84,0,84,14,14,0,5532,2761,2771,0,0,0,0,0,0
18003011701,348,124,224,2857,1410,1447,348,124,224,2777,1342,1435,0,0,0,22,22,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,39,12,340,116,224,2777,1342,1435,8,8,0,15,15,0
18003011702,89,34,55,3190,1684,1506,66,34,32,2876,1485,1391,23,0,23,195,114,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,8,0,0,0,101,75,26,66,34,32,2845,1454,1391,0,0,0,70,62,8
18003011801,116,48,68,3691,1859,1832,110,48,62,3504,1772,1732,0,0,0,166,87,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,21,0,21,79,17,62,3451,1733,1718,31,31,0,53,39,14
18003011802,39,22,17,1856,890,966,20,12,8,1767,815,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,75,14,19,10,9,0,0,0,20,12,8,1725,787,938,0,0,0,131,103,28
18003011900,205,75,130,1645,850,795,194,69,125,1640,850,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,2,0,0,0,3,0,3,5,0,5,194,69,125,1624,841,783,8,6,2,16,9,7
18003980001,48,0,48,27,0,27,48,0,48,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,48,27,0,27,0,0,0,0,0,0
18003980002,26,21,5,29,10,19,0,0,0,29,10,19,0,0,0,0,0,0,26,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,19,0,0,0,0,0,0
18005010100,676,211,465,3130,1533,1597,659,211,448,2585,1220,1365,17,0,17,235,142,93,0,0,0,38,38,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,48,41,7,0,0,0,191,59,132,544,135,409,2206,1043,1163,115,76,39,516,263,253
18005010200,331,126,205,3788,1889,1899,322,126,196,3624,1824,1800,9,0,9,83,37,46,0,0,0,0,0,0,0,0,0,53,17,36,0,0,0,0,0,0,0,0,0,13,4,9,0,0,0,15,7,8,299,126,173,3616,1816,1800,23,0,23,21,12,9
18005010300,10,0,10,3574,1784,1790,10,0,10,3331,1638,1693,0,0,0,101,65,36,0,0,0,12,0,12,0,0,0,74,25,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,10,0,10,3270,1603,1667,0,0,0,61,35,26
18005010400,648,274,374,4570,2253,2317,483,203,280,4059,2049,2010,64,21,43,154,76,78,0,0,0,31,11,20,41,25,16,326,117,209,0,0,0,0,0,0,36,14,22,0,0,0,24,11,13,0,0,0,299,137,162,4040,2041,1999,220,80,140,50,19,31
18005010500,351,85,266,5104,2577,2527,322,85,237,4859,2439,2420,0,0,0,45,30,15,0,0,0,0,0,0,13,0,13,91,47,44,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,109,61,48,322,85,237,4758,2404,2354,0,0,0,101,35,66
18005010600,412,146,266,4787,2170,2617,403,146,257,4345,1930,2415,9,0,9,42,8,34,0,0,0,12,12,0,0,0,0,180,88,92,0,0,0,0,0,0,0,0,0,67,33,34,0,0,0,141,99,42,403,146,257,4263,1878,2385,0,0,0,82,52,30
18005010700,588,151,437,2631,1309,1322,583,148,435,2245,1104,1141,0,0,0,102,25,77,3,3,0,0,0,0,0,0,0,149,81,68,0,0,0,0,0,0,2,0,2,80,44,36,0,0,0,55,55,0,577,143,434,2203,1072,1131,11,8,3,53,43,10
18005010800,1338,569,769,2553,1438,1115,1233,535,698,1984,1038,946,0,0,0,26,26,0,0,0,0,10,5,5,95,34,61,503,346,157,0,0,0,0,0,0,0,0,0,7,0,7,10,0,10,23,23,0,1057,428,629,1791,921,870,176,107,69,200,117,83
18005010900,83,9,74,4784,2374,2410,83,9,74,3963,1981,1982,0,0,0,101,57,44,0,0,0,10,10,0,0,0,0,650,306,344,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,32,20,12,83,9,74,3830,1877,1953,0,0,0,133,104,29
18005011000,330,180,150,4628,2352,2276,330,180,150,4483,2293,2190,0,0,0,47,11,36,0,0,0,0,0,0,0,0,0,59,39,20,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,9,9,0,330,180,150,4429,2252,2177,0,0,0,84,41,43
18005011100,1238,571,667,7106,3695,3411,1169,571,598,6880,3595,3285,0,0,0,50,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,34,69,52,17,35,0,35,107,35,72,859,400,459,6201,3117,3084,344,171,173,748,530,218
18005011200,495,256,239,4914,2465,2449,495,256,239,4876,2441,2435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,13,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,5,4,1,495,256,239,4876,2441,2435,0,0,0,0,0,0
18005011300,112,37,75,4903,2513,2390,101,37,64,4755,2422,2333,11,0,11,0,0,0,0,0,0,47,25,22,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,54,26,28,101,37,64,4755,2422,2333,0,0,0,40,40,0
18005011400,621,309,312,3723,1911,1812,621,309,312,3396,1705,1691,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,299,196,103,0,0,0,0,0,0,362,194,168,3087,1501,1586,259,115,144,608,400,208
18005011500,523,234,289,6510,3387,3123,233,131,102,6223,3250,2973,0,0,0,144,85,59,0,0,0,14,1,13,10,0,10,88,51,37,0,0,0,0,0,0,56,21,35,0,0,0,224,82,142,41,0,41,233,131,102,6186,3213,2973,280,103,177,37,37,0
18007100100,208,71,137,2883,1377,1506,189,70,119,2866,1368,1498,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,18,16,8,8,189,70,119,2818,1344,1474,0,0,0,48,24,24
18007100200,341,118,223,2819,1486,1333,338,116,222,2806,1475,1331,0,0,0,0,0,0,3,2,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,328,107,221,2787,1466,1321,10,9,1,19,9,10
18007100300,327,162,165,2147,1087,1060,311,155,156,1993,974,1019,0,0,0,98,96,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,5,28,7,21,4,0,4,28,10,18,222,129,93,1849,918,931,105,33,72,172,63,109
18009975100,478,278,200,2795,1610,1185,472,272,200,2778,1606,1172,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,8,0,0,0,5,0,5,467,267,200,2772,1606,1166,5,5,0,18,4,14
18009975200,238,74,164,2603,1199,1404,226,74,152,2521,1140,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,82,59,23,216,72,144,2521,1140,1381,10,2,8,0,0,0
18009975300,810,282,528,2258,1134,1124,761,269,492,2211,1114,1097,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,36,47,20,27,761,269,492,2170,1092,1078,0,0,0,41,22,19
18009975400,295,74,221,3315,1581,1734,295,74,221,3253,1554,1699,0,0,0,39,26,13,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,295,74,221,3247,1554,1693,0,0,0,32,20,12
18011810100,420,223,197,3124,1669,1455,380,198,182,3013,1632,1381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,40,25,15,105,31,74,380,198,182,3009,1628,1381,0,0,0,10,10,0
18011810200,235,82,153,3572,1787,1785,235,82,153,3559,1778,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,9,9,0,235,82,153,3554,1776,1778,0,0,0,9,2,7
18011810300,237,81,156,4797,2351,2446,237,81,156,4797,2351,2446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,55,148,4730,2304,2426,34,26,8,67,47,20
18011810400,722,353,369,4971,2344,2627,669,324,345,4656,2175,2481,0,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,29,24,112,38,74,0,0,0,127,55,72,565,266,299,4644,2175,2469,157,87,70,124,38,86
18011810500,1097,303,794,5128,2579,2549,1001,280,721,5053,2532,2521,0,0,0,0,0,0,0,0,0,0,0,0,96,23,73,75,47,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,280,721,4929,2468,2461,0,0,0,124,64,60
18011810601,164,72,92,4231,2231,2000,164,72,92,4067,2147,1920,0,0,0,0,0,0,0,0,0,32,21,11,0,0,0,63,27,36,0,0,0,0,0,0,0,0,0,40,17,23,0,0,0,29,19,10,112,48,64,4061,2144,1917,52,24,28,57,20,37
18011810603,315,112,203,10325,5073,5252,202,73,129,9629,4787,4842,113,39,74,129,51,78,0,0,0,0,0,0,0,0,0,401,151,250,0,0,0,0,0,0,0,0,0,61,55,6,0,0,0,105,29,76,202,73,129,9351,4669,4682,0,0,0,321,155,166
18011810604,93,33,60,4738,2357,2381,47,15,32,4569,2277,2292,0,0,0,0,0,0,0,0,0,0,0,0,28,0,28,77,37,40,0,0,0,0,0,0,0,0,0,20,20,0,18,18,0,72,23,49,47,15,32,4500,2265,2235,0,0,0,89,32,57
18011810605,131,23,108,4735,2209,2526,131,23,108,4444,2045,2399,0,0,0,135,79,56,0,0,0,0,0,0,0,0,0,80,39,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,46,30,131,23,108,4397,2034,2363,0,0,0,47,11,36
18011810700,419,204,215,4192,2037,2155,419,204,215,4036,2003,2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,20,0,0,0,0,0,0,0,0,0,67,24,43,0,0,0,63,4,59,419,204,215,3990,1959,2031,0,0,0,93,59,34
18013974600,304,152,152,2532,1320,1212,304,152,152,2512,1320,1192,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,127,131,2480,1296,1184,46,25,21,32,24,8
18013974700,369,166,203,3235,1687,1548,369,166,203,3209,1661,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,369,166,203,3209,1661,1548,0,0,0,0,0,0
18013974800,566,261,305,3567,1808,1759,566,261,305,3399,1685,1714,0,0,0,6,6,0,0,0,0,80,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,69,13,566,261,305,3399,1685,1714,0,0,0,0,0,0
18013974900,397,245,152,4171,2010,2161,385,239,146,4028,1941,2087,6,6,0,54,16,38,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,6,0,6,64,38,26,0,0,0,15,15,0,370,224,146,4017,1935,2082,21,15,6,44,33,11
18015959300,242,132,110,2957,1404,1553,242,132,110,2905,1397,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,45,242,132,110,2905,1397,1508,0,0,0,0,0,0
18015959400,255,48,207,2155,990,1165,255,48,207,2155,990,1165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,48,207,2146,981,1165,0,0,0,9,9,0
18015959500,351,179,172,1931,1038,893,351,179,172,1871,994,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19,16,351,179,172,1871,994,877,0,0,0,0,0,0
18015959600,655,308,347,2588,1128,1460,556,265,291,2531,1102,1429,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,43,56,0,0,0,0,0,0,26,26,0,344,150,194,2531,1102,1429,311,158,153,0,0,0
18015959700,138,68,70,3173,1793,1380,128,68,60,3147,1767,1380,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,128,68,60,3074,1730,1344,0,0,0,73,37,36
18015959800,183,54,129,2537,1279,1258,183,54,129,2426,1216,1210,0,0,0,42,33,9,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,27,0,0,0,12,0,12,183,54,129,2346,1157,1189,0,0,0,129,69,60
18015959900,45,21,24,2704,1444,1260,45,21,24,2614,1383,1231,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,28,29,45,21,24,2567,1373,1194,0,0,0,104,38,66
18017950900,744,315,429,4305,2196,2109,744,315,429,4137,2161,1976,0,0,0,30,12,18,0,0,0,43,0,43,0,0,0,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,548,295,253,4053,2089,1964,196,20,176,84,72,12
18017951000,206,80,126,2356,1174,1182,197,80,117,2317,1165,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,20,9,11,0,0,0,19,0,19,145,60,85,2209,1086,1123,61,20,41,138,88,50
18017951100,372,138,234,2508,1257,1251,329,128,201,2430,1235,1195,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,22,20,43,10,33,32,0,32,329,128,201,2365,1195,1170,0,0,0,107,62,45
18017951200,744,443,301,2016,1116,900,604,364,240,1899,1017,882,102,59,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,18,93,83,10,3,3,0,24,16,8,604,364,240,1742,912,830,35,17,18,250,188,62
18017951300,884,492,392,1964,957,1007,689,379,310,1754,826,928,40,17,23,95,59,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,96,59,106,72,34,0,0,0,9,0,9,606,310,296,1654,765,889,238,165,73,215,133,82
18017951400,124,44,80,2041,972,1069,124,44,80,1902,907,995,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,65,32,0,0,0,28,0,28,84,17,67,1608,769,839,40,27,13,391,203,188
18017951500,953,366,587,3412,1715,1697,644,286,358,2357,1149,1208,44,0,44,162,55,107,80,0,80,113,59,54,0,0,0,20,0,20,0,0,0,0,0,0,185,80,105,732,441,291,0,0,0,28,11,17,505,262,243,2032,943,1089,299,104,195,1205,716,489
18017951600,743,234,509,4593,2095,2498,655,198,457,4153,1881,2272,0,0,0,32,0,32,0,0,0,0,0,0,48,16,32,139,47,92,0,0,0,0,0,0,0,0,0,231,129,102,40,20,20,38,38,0,588,173,415,3700,1632,2068,67,25,42,684,378,306
